user_id,product_id,product_type,action,timestamp
282,8,cosmetic,view,2026-04-06T21:06:28.528458+00:00
282,10,cosmetic,view,2026-04-07T05:25:28.528458+00:00
282,6,book,add_to_cart,2026-04-07T10:09:28.528458+00:00
283,6,cosmetic,view,2026-03-28T10:01:28.528458+00:00
283,10,book,click,2026-03-29T01:52:28.528458+00:00
283,7,cosmetic,click,2026-03-29T13:20:28.528458+00:00
283,6,cosmetic,click,2026-03-30T04:02:28.528458+00:00
283,2,stationery,click,2026-03-30T21:21:28.528458+00:00
283,5,food,add_to_cart,2026-03-31T14:14:28.528458+00:00
283,1,food,add_to_cart,2026-04-01T11:56:28.528458+00:00
283,8,cosmetic,view,2026-04-02T01:02:28.528458+00:00
283,6,jewelry,click,2026-04-02T22:42:28.528458+00:00
283,5,cosmetic,click,2026-04-03T04:51:28.528458+00:00
283,9,cosmetic,click,2026-04-03T06:06:28.528458+00:00
283,5,clothe,click,2026-04-03T17:14:28.528458+00:00
283,11,furniture,add_to_cart,2026-04-04T17:25:28.528458+00:00
283,3,cosmetic,add_to_cart,2026-04-05T16:16:28.528458+00:00
283,4,cosmetic,view,2026-04-06T15:58:28.528458+00:00
283,13,book,view,2026-04-07T12:26:28.528458+00:00
283,5,cosmetic,view,2026-04-07T17:41:28.528458+00:00
283,4,cosmetic,view,2026-04-08T14:02:28.528458+00:00
283,6,jewelry,view,2026-04-09T02:46:28.528458+00:00
283,3,cosmetic,view,2026-04-09T16:53:28.528458+00:00
284,6,sport,view,2026-04-02T05:12:28.528458+00:00
284,2,sport,click,2026-04-02T14:11:28.528458+00:00
284,7,sport,view,2026-04-03T12:57:28.528458+00:00
284,1,toy,click,2026-04-03T23:58:28.528458+00:00
284,2,sport,view,2026-04-04T05:56:28.528458+00:00
284,4,jewelry,click,2026-04-05T02:57:28.528458+00:00
284,4,sport,click,2026-04-05T15:12:28.528458+00:00
284,6,sport,click,2026-04-06T02:49:28.528458+00:00
284,4,sport,view,2026-04-06T14:16:28.528458+00:00
284,7,sport,click,2026-04-07T12:35:28.528458+00:00
284,2,clothe,add_to_cart,2026-04-08T05:01:28.528458+00:00
284,10,cosmetic,click,2026-04-08T07:17:28.528458+00:00
284,2,sport,click,2026-04-09T07:04:28.528458+00:00
284,7,toy,click,2026-04-10T07:46:28.528458+00:00
284,7,electronic,add_to_cart,2026-04-11T02:47:28.528458+00:00
284,3,sport,view,2026-04-11T18:10:28.528458+00:00
284,4,clothe,view,2026-04-12T14:12:28.528458+00:00
284,8,sport,view,2026-04-13T14:16:28.528458+00:00
284,2,jewelry,view,2026-04-13T16:29:28.528458+00:00
284,4,sport,click,2026-04-14T07:56:28.528458+00:00
285,9,sport,view,2026-04-04T10:36:28.528458+00:00
285,4,sport,click,2026-04-05T08:30:28.528458+00:00
285,10,sport,view,2026-04-05T22:20:28.528458+00:00
285,3,appliance,click,2026-04-06T06:21:28.528458+00:00
285,2,appliance,view,2026-04-06T09:18:28.528458+00:00
285,9,appliance,view,2026-04-07T00:46:28.528458+00:00
285,3,sport,view,2026-04-07T03:06:28.528458+00:00
285,2,appliance,click,2026-04-07T22:02:28.528458+00:00
285,7,appliance,add_to_cart,2026-04-08T00:27:28.528458+00:00
285,7,appliance,view,2026-04-09T00:14:28.528458+00:00
285,2,sport,add_to_cart,2026-04-09T06:40:28.528458+00:00
285,1,stationery,add_to_cart,2026-04-09T16:06:28.528458+00:00
285,6,sport,view,2026-04-10T03:14:28.528458+00:00
285,5,sport,view,2026-04-10T05:08:28.528458+00:00
285,1,appliance,click,2026-04-10T14:36:28.528458+00:00
285,6,appliance,view,2026-04-11T05:49:28.528458+00:00
285,2,appliance,view,2026-04-12T00:46:28.528458+00:00
285,3,appliance,click,2026-04-13T00:24:28.528458+00:00
285,2,appliance,click,2026-04-13T02:51:28.528458+00:00
285,9,appliance,click,2026-04-13T18:49:28.528458+00:00
286,7,electronic,view,2026-03-28T18:18:28.528458+00:00
286,12,electronic,click,2026-03-29T07:34:28.528458+00:00
286,3,electronic,view,2026-03-29T23:38:28.528458+00:00
286,1,electronic,view,2026-03-31T00:23:28.528458+00:00
286,5,electronic,view,2026-03-31T21:48:28.528458+00:00
286,10,electronic,click,2026-04-01T18:52:28.528458+00:00
286,5,electronic,add_to_cart,2026-04-02T01:40:28.528458+00:00
286,5,appliance,view,2026-04-03T00:03:28.528458+00:00
286,7,electronic,view,2026-04-03T13:53:28.528458+00:00
286,5,electronic,add_to_cart,2026-04-04T08:36:28.528458+00:00
286,3,electronic,view,2026-04-05T07:43:28.528458+00:00
286,12,electronic,click,2026-04-06T00:38:28.528458+00:00
286,3,stationery,view,2026-04-06T16:19:28.528458+00:00
286,8,electronic,click,2026-04-06T18:37:28.528458+00:00
286,7,electronic,click,2026-04-07T19:05:28.528458+00:00
286,5,electronic,add_to_cart,2026-04-08T05:31:28.528458+00:00
286,5,electronic,view,2026-04-09T01:30:28.528458+00:00
286,1,electronic,click,2026-04-09T18:05:28.528458+00:00
286,1,appliance,add_to_cart,2026-04-09T19:28:28.528458+00:00
286,3,electronic,view,2026-04-10T02:11:28.528458+00:00
287,3,jewelry,view,2026-04-06T04:44:28.528458+00:00
287,3,clothe,click,2026-04-07T03:28:28.528458+00:00
287,6,jewelry,add_to_cart,2026-04-07T23:55:28.528458+00:00
287,8,jewelry,click,2026-04-08T09:48:28.528458+00:00
287,6,food,view,2026-04-09T08:31:28.528458+00:00
287,5,jewelry,click,2026-04-09T14:34:28.528458+00:00
287,11,jewelry,click,2026-04-10T14:47:28.528458+00:00
287,3,jewelry,add_to_cart,2026-04-10T18:44:28.528458+00:00
287,4,cosmetic,view,2026-04-11T15:33:28.528458+00:00
287,10,jewelry,click,2026-04-12T05:20:28.528458+00:00
287,10,jewelry,click,2026-04-12T23:27:28.528458+00:00
287,7,food,add_to_cart,2026-04-13T01:20:28.528458+00:00
287,11,jewelry,click,2026-04-13T16:39:28.528458+00:00
287,10,jewelry,click,2026-04-14T13:25:28.528458+00:00
287,10,jewelry,view,2026-04-15T09:27:28.528458+00:00
287,10,jewelry,click,2026-04-15T15:45:28.528458+00:00
287,11,food,click,2026-04-16T01:01:28.528458+00:00
287,3,jewelry,click,2026-04-16T08:12:28.528458+00:00
287,6,jewelry,view,2026-04-16T23:59:28.528458+00:00
287,11,jewelry,view,2026-04-17T02:57:28.528458+00:00
288,9,pet-supply,view,2026-04-02T11:07:28.528458+00:00
288,6,pet-supply,view,2026-04-02T23:59:28.528458+00:00
288,9,pet-supply,view,2026-04-03T22:28:28.528458+00:00
288,4,stationery,click,2026-04-04T22:27:28.528458+00:00
288,13,book,view,2026-04-05T03:36:28.528458+00:00
288,6,pet-supply,view,2026-04-05T20:18:28.528458+00:00
288,6,food,click,2026-04-06T06:52:28.528458+00:00
288,10,stationery,click,2026-04-06T23:50:28.528458+00:00
288,2,stationery,add_to_cart,2026-04-07T04:54:28.528458+00:00
288,8,electronic,add_to_cart,2026-04-07T14:32:28.528458+00:00
288,5,stationery,view,2026-04-08T03:32:28.528458+00:00
288,2,pet-supply,add_to_cart,2026-04-08T20:18:28.528458+00:00
288,2,pet-supply,add_to_cart,2026-04-09T02:23:28.528458+00:00
288,6,pet-supply,view,2026-04-09T20:26:28.528458+00:00
288,6,stationery,click,2026-04-10T17:19:28.528458+00:00
288,8,electronic,add_to_cart,2026-04-11T07:58:28.528458+00:00
288,10,stationery,add_to_cart,2026-04-12T01:27:28.528458+00:00
288,5,electronic,view,2026-04-12T18:43:28.528458+00:00
288,2,stationery,view,2026-04-12T19:50:28.528458+00:00
288,12,book,add_to_cart,2026-04-13T19:03:28.528458+00:00
289,6,cosmetic,click,2026-04-04T07:34:28.528458+00:00
289,9,cosmetic,add_to_cart,2026-04-04T11:43:28.528458+00:00
289,9,book,view,2026-04-04T22:13:28.528458+00:00
289,7,cosmetic,view,2026-04-05T03:11:28.528458+00:00
289,4,clothe,click,2026-04-05T16:19:28.528458+00:00
289,12,book,add_to_cart,2026-04-05T19:10:28.528458+00:00
289,6,cosmetic,click,2026-04-06T12:11:28.528458+00:00
289,2,jewelry,click,2026-04-06T17:56:28.528458+00:00
289,5,cosmetic,view,2026-04-06T20:09:28.528458+00:00
289,11,book,view,2026-04-07T17:54:28.528458+00:00
289,8,book,view,2026-04-08T08:34:28.528458+00:00
289,10,cosmetic,click,2026-04-08T21:00:28.528458+00:00
289,6,cosmetic,view,2026-04-09T00:13:28.528458+00:00
289,7,cosmetic,click,2026-04-09T19:10:28.528458+00:00
289,1,cosmetic,add_to_cart,2026-04-10T09:14:28.528458+00:00
289,6,cosmetic,click,2026-04-11T02:35:28.528458+00:00
289,10,cosmetic,click,2026-04-12T02:28:28.528458+00:00
289,6,cosmetic,view,2026-04-12T21:11:28.528458+00:00
289,6,cosmetic,add_to_cart,2026-04-13T19:44:28.528458+00:00
289,7,book,view,2026-04-13T22:42:28.528458+00:00
290,5,furniture,click,2026-03-25T06:39:28.528458+00:00
290,5,furniture,view,2026-03-25T10:21:28.528458+00:00
290,10,furniture,click,2026-03-26T01:26:28.528458+00:00
290,3,jewelry,view,2026-03-26T08:24:28.528458+00:00
290,7,furniture,click,2026-03-26T18:32:28.528458+00:00
290,8,jewelry,click,2026-03-26T23:59:28.528458+00:00
290,2,clothe,click,2026-03-27T17:28:28.528458+00:00
290,1,jewelry,add_to_cart,2026-03-27T22:28:28.528458+00:00
290,8,furniture,view,2026-03-28T07:56:28.528458+00:00
290,1,pet-supply,view,2026-03-29T06:30:28.528458+00:00
290,9,furniture,click,2026-03-30T04:15:28.528458+00:00
290,7,furniture,view,2026-03-31T01:23:28.528458+00:00
290,8,appliance,click,2026-03-31T03:26:28.528458+00:00
290,9,furniture,click,2026-03-31T22:56:28.528458+00:00
290,8,furniture,view,2026-04-01T20:38:28.528458+00:00
290,3,jewelry,click,2026-04-02T12:37:28.528458+00:00
290,6,clothe,view,2026-04-02T21:39:28.528458+00:00
290,3,jewelry,view,2026-04-03T08:57:28.528458+00:00
290,10,cosmetic,click,2026-04-04T00:38:28.528458+00:00
290,7,furniture,click,2026-04-04T19:12:28.528458+00:00
291,5,cosmetic,view,2026-03-27T09:50:28.528458+00:00
291,5,clothe,view,2026-03-27T11:09:28.528458+00:00
291,9,toy,click,2026-03-27T20:56:28.528458+00:00
291,7,clothe,view,2026-03-28T20:07:28.528458+00:00
291,4,clothe,view,2026-03-29T14:45:28.528458+00:00
291,4,clothe,view,2026-03-29T16:27:28.528458+00:00
291,3,cosmetic,view,2026-03-30T12:43:28.528458+00:00
291,4,clothe,view,2026-03-31T05:09:28.528458+00:00
291,5,clothe,view,2026-03-31T08:17:28.528458+00:00
291,4,cosmetic,click,2026-03-31T16:53:28.528458+00:00
291,2,clothe,add_to_cart,2026-04-01T10:24:28.528458+00:00
291,2,clothe,view,2026-04-01T18:46:28.528458+00:00
291,3,clothe,click,2026-04-02T13:35:28.528458+00:00
291,9,book,add_to_cart,2026-04-02T17:58:28.528458+00:00
291,4,cosmetic,view,2026-04-03T01:18:28.528458+00:00
291,4,clothe,click,2026-04-03T17:28:28.528458+00:00
291,5,clothe,add_to_cart,2026-04-04T06:06:28.528458+00:00
291,4,clothe,click,2026-04-05T01:48:28.528458+00:00
291,8,sport,click,2026-04-05T13:27:28.528458+00:00
291,1,clothe,add_to_cart,2026-04-06T01:24:28.528458+00:00
292,2,food,view,2026-03-27T22:53:28.528458+00:00
292,5,jewelry,click,2026-03-28T17:07:28.528458+00:00
292,6,jewelry,view,2026-03-29T16:04:28.528458+00:00
292,1,jewelry,add_to_cart,2026-03-30T14:53:28.528458+00:00
292,3,jewelry,click,2026-03-30T18:18:28.528458+00:00
292,11,jewelry,add_to_cart,2026-03-31T17:29:28.528458+00:00
292,6,jewelry,view,2026-04-01T16:47:28.528458+00:00
292,11,jewelry,view,2026-04-02T14:55:28.528458+00:00
292,3,jewelry,click,2026-04-03T06:07:28.528458+00:00
292,9,jewelry,view,2026-04-03T08:19:28.528458+00:00
292,6,food,click,2026-04-03T16:30:28.528458+00:00
292,2,food,add_to_cart,2026-04-04T16:48:28.528458+00:00
292,1,pet-supply,click,2026-04-04T23:25:28.528458+00:00
292,4,jewelry,view,2026-04-05T01:01:28.528458+00:00
292,3,jewelry,view,2026-04-05T19:58:28.528458+00:00
292,11,jewelry,view,2026-04-06T12:34:28.528458+00:00
292,3,jewelry,view,2026-04-07T05:12:28.528458+00:00
292,3,cosmetic,click,2026-04-08T02:27:28.528458+00:00
292,3,clothe,click,2026-04-08T06:02:28.528458+00:00
292,2,cosmetic,view,2026-04-08T16:49:28.528458+00:00
293,6,pet-supply,view,2026-03-30T11:32:28.528458+00:00
293,9,food,view,2026-03-30T18:03:28.528458+00:00
293,2,pet-supply,click,2026-03-30T23:04:28.528458+00:00
293,10,food,view,2026-03-31T22:49:28.528458+00:00
293,5,pet-supply,view,2026-04-01T09:26:28.528458+00:00
293,3,food,click,2026-04-02T05:29:28.528458+00:00
293,2,pet-supply,click,2026-04-03T03:55:28.528458+00:00
293,5,pet-supply,view,2026-04-03T23:01:28.528458+00:00
293,1,pet-supply,click,2026-04-04T02:43:28.528458+00:00
293,6,pet-supply,add_to_cart,2026-04-05T01:56:28.528458+00:00
293,4,pet-supply,click,2026-04-05T23:21:28.528458+00:00
293,2,pet-supply,add_to_cart,2026-04-06T02:21:28.528458+00:00
293,9,food,add_to_cart,2026-04-06T06:00:28.528458+00:00
293,9,pet-supply,view,2026-04-06T17:52:28.528458+00:00
293,4,food,click,2026-04-06T23:53:28.528458+00:00
293,4,food,view,2026-04-07T09:30:28.528458+00:00
293,9,pet-supply,view,2026-04-08T03:00:28.528458+00:00
293,6,food,view,2026-04-09T02:31:28.528458+00:00
293,3,pet-supply,view,2026-04-10T00:00:28.528458+00:00
293,9,pet-supply,click,2026-04-10T07:07:28.528458+00:00
294,11,cosmetic,view,2026-03-25T14:41:28.528458+00:00
294,12,book,click,2026-03-25T15:53:28.528458+00:00
294,10,book,add_to_cart,2026-03-25T22:56:28.528458+00:00
294,1,cosmetic,view,2026-03-26T19:34:28.528458+00:00
294,7,cosmetic,view,2026-03-27T15:49:28.528458+00:00
294,4,jewelry,view,2026-03-28T06:52:28.528458+00:00
294,9,cosmetic,view,2026-03-28T08:42:28.528458+00:00
294,4,cosmetic,view,2026-03-28T11:17:28.528458+00:00
294,4,cosmetic,view,2026-03-28T13:08:28.528458+00:00
294,6,book,click,2026-03-29T05:26:28.528458+00:00
294,9,cosmetic,click,2026-03-30T02:22:28.528458+00:00
294,8,cosmetic,click,2026-03-30T04:15:28.528458+00:00
294,9,cosmetic,add_to_cart,2026-03-30T16:13:28.528458+00:00
294,11,cosmetic,view,2026-03-31T04:00:28.528458+00:00
294,4,cosmetic,view,2026-03-31T08:57:28.528458+00:00
294,4,cosmetic,add_to_cart,2026-03-31T19:30:28.528458+00:00
294,7,jewelry,view,2026-04-01T14:28:28.528458+00:00
294,4,cosmetic,view,2026-04-02T10:21:28.528458+00:00
294,4,cosmetic,click,2026-04-02T12:37:28.528458+00:00
294,8,cosmetic,click,2026-04-02T23:03:28.528458+00:00
295,7,cosmetic,view,2026-03-25T17:23:28.528458+00:00
295,7,cosmetic,view,2026-03-25T23:59:28.528458+00:00
295,9,cosmetic,view,2026-03-26T17:18:28.528458+00:00
295,8,cosmetic,click,2026-03-27T03:09:28.528458+00:00
295,8,cosmetic,view,2026-03-27T13:54:28.528458+00:00
295,9,cosmetic,view,2026-03-28T08:18:28.528458+00:00
295,9,cosmetic,click,2026-03-28T21:22:28.528458+00:00
295,7,cosmetic,add_to_cart,2026-03-28T23:12:28.528458+00:00
295,8,cosmetic,view,2026-03-29T12:10:28.528458+00:00
295,9,cosmetic,add_to_cart,2026-03-30T01:42:28.528458+00:00
295,4,toy,view,2026-03-30T04:59:28.528458+00:00
295,4,toy,view,2026-03-31T03:16:28.528458+00:00
295,7,cosmetic,click,2026-03-31T15:59:28.528458+00:00
295,9,cosmetic,view,2026-03-31T17:53:28.528458+00:00
295,7,cosmetic,click,2026-03-31T23:02:28.528458+00:00
295,9,cosmetic,add_to_cart,2026-04-01T12:53:28.528458+00:00
295,11,cosmetic,view,2026-04-01T17:34:28.528458+00:00
295,6,clothe,click,2026-04-02T00:58:28.528458+00:00
295,4,toy,click,2026-04-02T23:48:28.528458+00:00
295,11,book,add_to_cart,2026-04-03T01:38:28.528458+00:00
296,1,appliance,view,2026-03-30T15:33:28.528458+00:00
296,5,appliance,click,2026-03-30T16:48:28.528458+00:00
296,1,appliance,click,2026-03-31T00:43:28.528458+00:00
296,8,food,add_to_cart,2026-03-31T02:43:28.528458+00:00
296,1,appliance,add_to_cart,2026-03-31T14:28:28.528458+00:00
296,2,appliance,view,2026-03-31T21:06:28.528458+00:00
296,5,toy,click,2026-04-01T10:33:28.528458+00:00
296,5,appliance,add_to_cart,2026-04-02T10:03:28.528458+00:00
296,6,food,click,2026-04-02T15:33:28.528458+00:00
296,5,appliance,view,2026-04-03T16:29:28.528458+00:00
296,2,pet-supply,click,2026-04-04T07:42:28.528458+00:00
296,2,appliance,add_to_cart,2026-04-05T07:30:28.528458+00:00
296,1,appliance,click,2026-04-05T22:15:28.528458+00:00
296,5,appliance,click,2026-04-06T22:47:28.528458+00:00
296,11,appliance,add_to_cart,2026-04-07T00:50:28.528458+00:00
296,2,appliance,add_to_cart,2026-04-07T04:58:28.528458+00:00
296,11,appliance,click,2026-04-07T20:23:28.528458+00:00
296,4,pet-supply,view,2026-04-08T06:18:28.528458+00:00
296,1,appliance,view,2026-04-08T16:29:28.528458+00:00
296,4,appliance,view,2026-04-09T05:18:28.528458+00:00
297,11,electronic,view,2026-03-30T02:03:28.528458+00:00
297,2,electronic,click,2026-03-30T05:01:28.528458+00:00
297,7,electronic,view,2026-03-30T20:46:28.528458+00:00
297,6,electronic,click,2026-03-31T02:42:28.528458+00:00
297,2,appliance,add_to_cart,2026-03-31T17:44:28.528458+00:00
297,12,electronic,view,2026-04-01T18:43:28.528458+00:00
297,2,electronic,view,2026-04-02T08:50:28.528458+00:00
297,5,electronic,view,2026-04-03T08:31:28.528458+00:00
297,12,electronic,click,2026-04-03T16:34:28.528458+00:00
297,8,appliance,click,2026-04-04T02:45:28.528458+00:00
297,5,appliance,add_to_cart,2026-04-04T18:58:28.528458+00:00
297,9,jewelry,add_to_cart,2026-04-05T16:46:28.528458+00:00
297,4,electronic,view,2026-04-06T17:28:28.528458+00:00
297,12,electronic,click,2026-04-07T17:59:28.528458+00:00
297,12,electronic,click,2026-04-07T22:39:28.528458+00:00
297,11,electronic,add_to_cart,2026-04-08T04:44:28.528458+00:00
297,9,appliance,click,2026-04-08T22:54:28.528458+00:00
297,7,appliance,click,2026-04-09T17:57:28.528458+00:00
297,7,electronic,add_to_cart,2026-04-09T23:31:28.528458+00:00
297,4,electronic,view,2026-04-10T07:24:28.528458+00:00
298,11,appliance,view,2026-03-30T17:10:28.528458+00:00
298,1,pet-supply,view,2026-03-31T17:40:28.528458+00:00
298,10,appliance,click,2026-03-31T19:08:28.528458+00:00
298,2,appliance,add_to_cart,2026-04-01T12:48:28.528458+00:00
298,7,appliance,click,2026-04-02T08:02:28.528458+00:00
298,2,appliance,view,2026-04-03T01:17:28.528458+00:00
298,6,appliance,click,2026-04-04T00:44:28.528458+00:00
298,8,appliance,add_to_cart,2026-04-04T22:55:28.528458+00:00
298,8,appliance,click,2026-04-05T21:50:28.528458+00:00
298,8,appliance,click,2026-04-06T12:20:28.528458+00:00
298,2,appliance,add_to_cart,2026-04-07T05:30:28.528458+00:00
298,2,appliance,view,2026-04-07T22:06:28.528458+00:00
298,1,appliance,view,2026-04-08T09:54:28.528458+00:00
298,6,appliance,view,2026-04-08T16:19:28.528458+00:00
298,1,appliance,view,2026-04-09T16:43:28.528458+00:00
298,6,appliance,view,2026-04-10T05:11:28.528458+00:00
298,2,appliance,click,2026-04-10T20:59:28.528458+00:00
298,5,pet-supply,add_to_cart,2026-04-10T23:45:28.528458+00:00
298,8,appliance,view,2026-04-11T05:26:28.528458+00:00
298,2,appliance,view,2026-04-11T09:34:28.528458+00:00
299,6,appliance,view,2026-04-05T19:46:28.528458+00:00
299,7,appliance,click,2026-04-06T02:58:28.528458+00:00
299,4,furniture,add_to_cart,2026-04-06T08:07:28.528458+00:00
299,8,furniture,view,2026-04-07T01:21:28.528458+00:00
299,4,furniture,view,2026-04-07T07:32:28.528458+00:00
299,4,furniture,view,2026-04-07T16:17:28.528458+00:00
299,1,furniture,view,2026-04-08T15:54:28.528458+00:00
299,5,furniture,add_to_cart,2026-04-08T18:07:28.528458+00:00
299,1,appliance,view,2026-04-09T01:21:28.528458+00:00
299,11,electronic,view,2026-04-09T22:55:28.528458+00:00
299,9,appliance,view,2026-04-10T12:35:28.528458+00:00
299,2,appliance,view,2026-04-11T10:06:28.528458+00:00
299,5,furniture,view,2026-04-12T01:12:28.528458+00:00
299,11,furniture,click,2026-04-12T23:55:28.528458+00:00
299,10,furniture,add_to_cart,2026-04-13T17:56:28.528458+00:00
299,5,appliance,view,2026-04-14T17:18:28.528458+00:00
299,3,furniture,view,2026-04-15T10:00:28.528458+00:00
299,8,furniture,click,2026-04-15T16:27:28.528458+00:00
299,1,furniture,view,2026-04-16T07:39:28.528458+00:00
299,10,furniture,view,2026-04-17T01:02:28.528458+00:00
300,1,appliance,view,2026-03-29T04:00:28.528458+00:00
300,11,food,click,2026-03-29T11:43:28.528458+00:00
300,1,appliance,view,2026-03-29T16:21:28.528458+00:00
300,11,appliance,view,2026-03-30T05:12:28.528458+00:00
300,9,appliance,click,2026-03-30T10:33:28.528458+00:00
300,9,appliance,add_to_cart,2026-03-31T00:13:28.528458+00:00
300,9,appliance,view,2026-03-31T10:44:28.528458+00:00
300,3,appliance,click,2026-04-01T06:27:28.528458+00:00
300,9,appliance,click,2026-04-02T07:06:28.528458+00:00
300,4,appliance,click,2026-04-02T13:25:28.528458+00:00
300,5,appliance,view,2026-04-03T00:47:28.528458+00:00
300,9,appliance,view,2026-04-03T08:23:28.528458+00:00
300,9,appliance,click,2026-04-04T04:44:28.528458+00:00
300,1,food,view,2026-04-05T00:06:28.528458+00:00
300,7,appliance,view,2026-04-05T22:47:28.528458+00:00
300,5,appliance,click,2026-04-06T05:49:28.528458+00:00
300,2,appliance,view,2026-04-06T11:36:28.528458+00:00
300,8,food,add_to_cart,2026-04-07T01:18:28.528458+00:00
300,3,appliance,view,2026-04-07T15:00:28.528458+00:00
300,4,food,click,2026-04-07T21:10:28.528458+00:00
301,5,pet-supply,view,2026-04-02T01:21:28.528458+00:00
301,10,food,view,2026-04-02T21:21:28.528458+00:00
301,9,pet-supply,click,2026-04-03T21:22:28.528458+00:00
301,4,food,add_to_cart,2026-04-04T21:31:28.528458+00:00
301,9,pet-supply,click,2026-04-05T16:27:28.528458+00:00
301,11,pet-supply,click,2026-04-06T05:06:28.528458+00:00
301,2,pet-supply,click,2026-04-06T19:56:28.528458+00:00
301,11,pet-supply,view,2026-04-07T03:27:28.528458+00:00
301,8,pet-supply,click,2026-04-07T16:07:28.528458+00:00
301,1,food,view,2026-04-08T08:59:28.528458+00:00
301,9,pet-supply,add_to_cart,2026-04-08T19:15:28.528458+00:00
301,4,food,view,2026-04-09T14:11:28.528458+00:00
301,6,pet-supply,view,2026-04-10T09:12:28.528458+00:00
301,9,pet-supply,add_to_cart,2026-04-10T12:47:28.528458+00:00
301,9,pet-supply,click,2026-04-11T03:52:28.528458+00:00
301,9,pet-supply,click,2026-04-11T19:09:28.528458+00:00
301,5,pet-supply,add_to_cart,2026-04-12T08:41:28.528458+00:00
301,5,pet-supply,view,2026-04-13T09:01:28.528458+00:00
301,8,pet-supply,click,2026-04-14T06:38:28.528458+00:00
301,7,food,view,2026-04-15T03:18:28.528458+00:00
302,5,electronic,view,2026-03-31T16:32:28.528458+00:00
302,11,furniture,view,2026-03-31T19:24:28.528458+00:00
302,4,electronic,click,2026-03-31T21:37:28.528458+00:00
302,12,electronic,view,2026-04-01T11:37:28.528458+00:00
302,4,appliance,view,2026-04-01T21:05:28.528458+00:00
302,12,electronic,view,2026-04-02T22:01:28.528458+00:00
302,4,electronic,view,2026-04-03T09:03:28.528458+00:00
302,10,food,click,2026-04-03T22:47:28.528458+00:00
302,5,electronic,add_to_cart,2026-04-04T22:46:28.528458+00:00
302,11,furniture,view,2026-04-05T19:48:28.528458+00:00
302,2,electronic,view,2026-04-06T16:02:28.528458+00:00
302,12,electronic,view,2026-04-07T15:44:28.528458+00:00
302,4,electronic,click,2026-04-08T03:31:28.528458+00:00
302,3,electronic,click,2026-04-08T19:43:28.528458+00:00
302,1,furniture,view,2026-04-08T20:47:28.528458+00:00
302,5,electronic,click,2026-04-09T01:21:28.528458+00:00
302,4,electronic,click,2026-04-09T23:12:28.528458+00:00
302,12,electronic,add_to_cart,2026-04-10T03:24:28.528458+00:00
302,1,stationery,click,2026-04-10T14:31:28.528458+00:00
302,12,electronic,add_to_cart,2026-04-10T23:24:28.528458+00:00
303,2,appliance,view,2026-03-29T06:21:28.528458+00:00
303,3,appliance,click,2026-03-29T14:06:28.528458+00:00
303,9,appliance,add_to_cart,2026-03-30T02:07:28.528458+00:00
303,2,appliance,click,2026-03-30T05:16:28.528458+00:00
303,4,food,add_to_cart,2026-03-30T09:04:28.528458+00:00
303,9,appliance,add_to_cart,2026-03-30T11:40:28.528458+00:00
303,1,food,click,2026-03-30T19:10:28.528458+00:00
303,8,appliance,click,2026-03-31T12:45:28.528458+00:00
303,8,appliance,view,2026-03-31T14:09:28.528458+00:00
303,9,appliance,add_to_cart,2026-04-01T14:17:28.528458+00:00
303,11,cosmetic,view,2026-04-01T16:41:28.528458+00:00
303,2,appliance,view,2026-04-02T09:24:28.528458+00:00
303,2,appliance,view,2026-04-03T06:28:28.528458+00:00
303,11,appliance,click,2026-04-04T05:13:28.528458+00:00
303,2,appliance,add_to_cart,2026-04-05T02:12:28.528458+00:00
303,8,appliance,view,2026-04-06T02:44:28.528458+00:00
303,10,cosmetic,click,2026-04-06T07:47:28.528458+00:00
303,9,appliance,add_to_cart,2026-04-07T06:08:28.528458+00:00
303,2,appliance,view,2026-04-08T03:02:28.528458+00:00
303,1,cosmetic,click,2026-04-09T02:26:28.528458+00:00
304,1,furniture,view,2026-04-05T15:25:28.528458+00:00
304,10,jewelry,click,2026-04-05T16:58:28.528458+00:00
304,2,jewelry,add_to_cart,2026-04-06T11:47:28.528458+00:00
304,7,jewelry,click,2026-04-07T06:31:28.528458+00:00
304,2,jewelry,view,2026-04-08T01:24:28.528458+00:00
304,7,jewelry,view,2026-04-08T21:20:28.528458+00:00
304,1,jewelry,click,2026-04-09T21:41:28.528458+00:00
304,5,clothe,view,2026-04-10T03:25:28.528458+00:00
304,6,sport,view,2026-04-11T00:00:28.528458+00:00
304,9,jewelry,add_to_cart,2026-04-11T12:36:28.528458+00:00
304,10,jewelry,click,2026-04-11T21:41:28.528458+00:00
304,11,jewelry,view,2026-04-12T18:03:28.528458+00:00
304,11,jewelry,view,2026-04-13T08:14:28.528458+00:00
304,9,jewelry,click,2026-04-13T23:39:28.528458+00:00
304,5,clothe,view,2026-04-14T20:30:28.528458+00:00
304,7,jewelry,add_to_cart,2026-04-15T07:01:28.528458+00:00
304,7,jewelry,view,2026-04-15T17:44:28.528458+00:00
304,5,clothe,view,2026-04-15T18:52:28.528458+00:00
304,9,jewelry,click,2026-04-16T07:57:28.528458+00:00
304,10,jewelry,add_to_cart,2026-04-17T02:22:28.528458+00:00
305,9,cosmetic,view,2026-04-04T10:11:28.528458+00:00
305,4,cosmetic,view,2026-04-04T22:35:28.528458+00:00
305,5,cosmetic,click,2026-04-05T08:37:28.528458+00:00
